%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
12.0, -424.134574174881, 5.505132734775543, -153.90436297655106, -30.397906839847565, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287020834E9, 0.0, 2024-02-21 20:14:47.020
12.0, 461.9524425268173, 595.7511033415794, 834.6259933114052, 160.36691009998322, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287020834E9, 0.0, 2024-02-21 20:14:47.020
13.0, 391.3431313633919, 38.29657554626465, 189.80740255117416, 50.74296259880066, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287032274E9, 0.0, 2024-02-21 20:14:47.032
13.0, -522.7482562065125, -558.6512957811356, -826.9666782021523, -144.3302190899849, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287032274E9, 0.0, 2024-02-21 20:14:47.032
14.0, -424.6132813692093, 11.24961906671524, -173.77071154117584, -34.22756439447403, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287049436E9, 0.0, 2024-02-21 20:14:47.049
14.0, 460.9950281381607, 579.7144123315811, 814.5202911496162, 151.75018060207367, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287049436E9, 0.0, 2024-02-21 20:14:47.049
15.0, 390.1463633775711, 45.95589065551758, 199.86025363206863, 52.17908418178558, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70855728705341E9, 0.0, 2024-02-21 20:14:47.053
15.0, -522.5089026093483, -571.815743625164, -833.6685789227486, -152.70759499073029, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70855728705341E9, 0.0, 2024-02-21 20:14:47.053
16.0, -430.8364748954773, -3.3509503602981567, -172.57394355535507, -42.12623310089111, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287062277E9, 0.0, 2024-02-21 20:14:47.062
16.0, 469.8511112332344, 594.0756281614304, 830.3176285624504, 154.86177736520767, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287062277E9, 0.0, 2024-02-21 20:14:47.062
17.0, 401.6353360414505, 39.49334353208542, 200.81766802072525, 55.769388139247894, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287077941E9, 0.0, 2024-02-21 20:14:47.077
17.0, -520.3547202348709, -571.5763900279999, -827.6847389936447, -144.8089262843132, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287077941E9, 0.0, 2024-02-21 20:14:47.077
18.0, -417.43267345428467, 1.4361215829849243, -162.5210924744606, -41.1688187122345, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287081123E9, 0.0, 2024-02-21 20:14:47.081
18.0, 468.4149896502495, 587.1343738436699, 826.9666782021523, 154.62242376804352, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287081123E9, 0.0, 2024-02-21 20:14:47.081
19.0, 412.1668943166733, 35.90303957462311, 209.19504392147064, 59.359692096710205, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287092177E9, 0.0, 2024-02-21 20:14:47.092
19.0, -503.8393220305443, -558.1725885868073, -821.7008990645409, -143.13345110416412, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287092177E9, 0.0, 2024-02-21 20:14:47.092
20.0, -421.74103820323944, -7.898668706417084, -166.59010362625122, -36.381746768951416, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287109143E9, 0.0, 2024-02-21 20:14:47.109
20.0, 467.45757526159286, 585.4588986635208, 838.6950044631958, 158.69143491983414, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287109143E9, 0.0, 2024-02-21 20:14:47.109
21.0, 406.1830543875694, 43.08364748954773, 209.9131047129631, 54.572620153427124, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287113134E9, 0.0, 2024-02-21 20:14:47.113
21.0, -509.10510116815567, -573.0125116109848, -832.2324573397636, -142.89409750699997, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287113134E9, 0.0, 2024-02-21 20:14:47.113
22.0, -420.06556302309036, -1.1967679858207703, -170.65911477804184, -38.29657554626465, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287122295E9, 0.0, 2024-02-21 20:14:47.122
22.0, 468.1756360530853, 591.2033849954605, 819.0680094957352, 166.1113964319229, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287122295E9, 0.0, 2024-02-21 20:14:47.122
23.0, 411.4488335251808, 45.716537058353424, 208.23762953281403, 58.162924110889435, -1.0400000493973494, -1.0400000493973494, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557287138067E9, 0.0, 2024-02-21 20:14:47.138
